1;Sweter z golfem;10;"129.9";"Cienki sweter z drapowanym golfowym ko³nierzem. Swobodny fason, obni¿one ramiona. Rêkawy i dó³ ze œci¹gaczem";"http://lp2.hm.com/hmgoepprod?set=source[/99/b4/99b479a50b987ce77aae4df3f40f97af6c6fa975.jpg],origin[dam],category[ladies_knitwear_turtlenecks],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/41/b7/41b7af1851cc5cd9436af05a37083522e95e01af.jpg],origin[dam],category[ladies_knitwear_turtlenecks],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/23/76/2376e8476d806f7d7c6180af911257ec60a5a2e1.jpg],origin[dam],category[ladies_knitwear_turtlenecks],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"
1;Filcowany p³aszcz;10;"299.0";"Prosty p³aszcz z filcu. Otwarte klapy, kryte zapiêcie na zatrzaski, kieszenie po bokach. Z podszewk¹";"http://lp2.hm.com/hmgoepprod?set=source[/64/0b/640b8a36b69c55ed659b523df8e3664801487640.jpg],origin[dam],category[],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/f5/f6/f5f6843a9f6969c58e25b6ffb12222742c8bfcd9.jpg],origin[dam],category[],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/3b/47/3b4748227e2898268f30e8c20e0610daa70f07ce.jpg],origin[dam],category[],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"
1;Sweter;10;"129.9";"Szeroki sweter z miêkkiej dzianiny. Obni¿one ramiona, nieco szersze rêkawy, szeroki œci¹gacz wokó³ szyi, nieco d³u¿szy ty³";"http://lp2.hm.com/hmgoepprod?set=source[/9f/b1/9fb14f5a0cfb0706d0898d7f7da3f8e7ca4b374a.jpg],origin[dam],category[ladies_cardigansjumpers_jumpers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/87/ea/87ea6fa4a8bbb57c72d9ac12879b4dd1564c0599.jpg],origin[dam],category[ladies_cardigansjumpers_jumpers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/3f/e7/3fe7d0454bcaad837a575839ac6646d687f8464f.jpg],origin[dam],category[ladies_cardigansjumpers_jumpers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"
1;Bluzka z dekoltem w serek;10;"59.9";"Bluzka z cienkiej tkaniny we wzorzyste nadruki. Ma³a stójka, dekolt w serek, guziki u góry i kieszonka na piersi. Z ty³u karczek z marszczeniem i marszczenie na szwie ramienia. D³ugie rêkawy z mankietem zapinanym na guzik. Zaokr¹glony dó³ i nieco d³u¿szy ty³";"http://lp2.hm.com/hmgoepprod?set=source[/31/80/3180ae75de32b1a5d3ab772dd72ccad17445f584.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/99/9e/999e82b92b61cf9750c56220d1f66201b207b562.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/eb/2e/eb2ea45fc20ee72b3b3b42311705d7cff1a725d1.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"
1;Bawe³niana koszula;10;"59.9";"Koszula z bawe³nianej tkaniny. Ko³nierzyk, guziki z przodu, z ty³u karczek z kontrafa³d¹, d³ugie rêkawy z zapinanym mankietem. Zaokr¹glony dó³ i nieco d³u¿szy ty³";"http://lp2.hm.com/hmgoepprod?set=source[/02/56/02566ebbaf1e28d934e697ac4f88419a3ddc2c5c.jpg],origin[dam],category[ladies_shirtsblouses_shirts],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/75/18/75184a8930aeac738f3dd4cf7ce972720a80a315.jpg],origin[dam],category[ladies_shirtsblouses_shirts],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/ce/4c/ce4ce55387cae1f1d09eee3161cfc7fe9cb71e3a.jpg],origin[dam],category[ladies_shirtsblouses_shirts],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"
1;Bawe³niana koszula;10;"59.9";"Koszula z bawe³nianej tkaniny. Ko³nierzyk, guziki z przodu, z ty³u karczek z kontrafa³d¹, d³ugie rêkawy z zapinanym mankietem. Zaokr¹glony dó³ i nieco d³u¿szy ty³";"http://lp2.hm.com/hmgoepprod?set=source[/02/56/02566ebbaf1e28d934e697ac4f88419a3ddc2c5c.jpg],origin[dam],category[ladies_shirtsblouses_shirts],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/75/18/75184a8930aeac738f3dd4cf7ce972720a80a315.jpg],origin[dam],category[ladies_shirtsblouses_shirts],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/ce/4c/ce4ce55387cae1f1d09eee3161cfc7fe9cb71e3a.jpg],origin[dam],category[ladies_shirtsblouses_shirts],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"
1;Sweter;10;"129.9";"Szeroki sweter z miêkkiej dzianiny. Obni¿one ramiona, nieco szersze rêkawy, szeroki œci¹gacz wokó³ szyi, nieco d³u¿szy ty³";"http://lp2.hm.com/hmgoepprod?set=source[/9f/b1/9fb14f5a0cfb0706d0898d7f7da3f8e7ca4b374a.jpg],origin[dam],category[ladies_cardigansjumpers_jumpers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/87/ea/87ea6fa4a8bbb57c72d9ac12879b4dd1564c0599.jpg],origin[dam],category[ladies_cardigansjumpers_jumpers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/3f/e7/3fe7d0454bcaad837a575839ac6646d687f8464f.jpg],origin[dam],category[ladies_cardigansjumpers_jumpers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"
1;Bluzka z dekoltem w serek;10;"59.9";"Bluzka z cienkiej tkaniny we wzorzyste nadruki. Ma³a stójka, dekolt w serek, guziki u góry i kieszonka na piersi. Z ty³u karczek z marszczeniem i marszczenie na szwie ramienia. D³ugie rêkawy z mankietem zapinanym na guzik. Zaokr¹glony dó³ i nieco d³u¿szy ty³";"http://lp2.hm.com/hmgoepprod?set=source[/31/80/3180ae75de32b1a5d3ab772dd72ccad17445f584.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/99/9e/999e82b92b61cf9750c56220d1f66201b207b562.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/eb/2e/eb2ea45fc20ee72b3b3b42311705d7cff1a725d1.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"
1;D¿ersejowa marynarka;10;"129.99";"Prosta marynarka z grubego d¿erseju. Otwarte klapy, zapiêcie na guziki i naszywane kieszenie z przodu. Bez podszewki";"http://lp2.hm.com/hmgoepprod?set=source[/29/7e/297ec959b324abe3af14f6f89b95713649ff31e2.jpg],origin[dam],category[ladies_blazerswaistcoats_blazers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/99/17/9917281d646b28de5f80ca2e68ec801f680df2ea.jpg],origin[dam],category[ladies_blazerswaistcoats_blazers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/94/8c/948cddd801dc8c826b54004ff8bb5f502349089b.jpg],origin[dam],category[ladies_blazerswaistcoats_blazers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"
1;Szerokie spodnie;10;"129.9";"Spodnie z tkaniny o wzorzystym splocie z kantami. Wysoka talia, rozporek na suwak i kryte haftki, kieszenie po bokach. Proste szerokie nogawki do kostki";"http://lp2.hm.com/hmgoepprod?set=source[/71/f2/71f2a9aa2846de271982eae685a09daee12c5c00.jpg],origin[dam],category[ladies_trousers_loose],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/c5/94/c594e6311e897c479d986597d4b3f08fd4c9fa8e.jpg],origin[dam],category[ladies_trousers_loose],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/56/74/5674cfcd21cd9c73672ce972f5574ed11d75ff18.jpg],origin[dam],category[ladies_trousers_loose],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"
